id,title,base,gregorian_year,gregorian_month,gregorian_day,gregorian_day_title,jalali_year,jalali_month,jalali_day,jalali_day_title,hijri_year,hijri_month,hijri_day,hijri_day_title,is_holiday,date_string,object_name
103,روز ملی کیفیت,0,2022,11,9,Wednesday,1401,8,18,چهارشنبه,1444,4,14,الأربعاء,False,۱۸ آبان,event
269,روز جهانی دیابت,1,2022,11,14,Monday,1401,8,23,دوشنبه,1444,4,19,الاثنین,False,November 14,event
104,روز کتاب و کتابخوانی,0,2022,11,15,Tuesday,1401,8,24,سه شنبه,1444,4,20,الثلاثاء,False,۲۴ آبان,event
203,روز جهانی فلسفه,1,2022,11,16,Wednesday,1401,8,25,چهارشنبه,1444,4,21,الأربعاء,False,November 16,event
924,روز جهانی آقایان,1,2022,11,19,Saturday,1401,8,28,شنبه,1444,4,24,السبت,False,November 19,event
260,روز جهانی کودک,1,2022,11,20,Sunday,1401,8,29,یکشنبه,1444,4,25,الأحد,False,November 20,event
105,آذر جشن,0,2022,11,22,Tuesday,1401,9,1,سه شنبه,1444,4,27,الثلاثاء,False,۱ آذر,event
251,روز جهانی مبارزه با خشونت علیه زنان,1,2022,11,25,Friday,1401,9,4,جمعه,1444,4,30,الجمعة,False,November 25,event
96,روز بسیج مستضعفان,0,2022,11,26,Saturday,1401,9,5,شنبه,1444,5,1,السبت,False,۵ آذر,event
97,سالروز عملیات مروارید و روز نیروی دریایی,0,2022,11,28,Monday,1401,9,7,دوشنبه,1444,5,3,الاثنین,False,۷ آذر,event
106,جشن آذرگان ،آذر روز,0,2022,11,30,Wednesday,1401,9,9,چهارشنبه,1444,5,5,الأربعاء,False,۹ آذر,event
155,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز,2,2022,11,30,Wednesday,1401,9,9,چهارشنبه,1444,5,5,الأربعاء,False,۵ جمادی الاول,event
252,روز جهانی ایدز,1,2022,12,1,Thursday,1401,9,10,پنج شنبه,1444,5,6,الخمیس,False,December 1,event
111,روز جهانی معلولان,1,2022,12,3,Saturday,1401,9,12,شنبه,1444,5,8,السبت,False,December 3,event
110,روز بیمه,0,2022,12,4,Sunday,1401,9,13,یکشنبه,1444,5,9,الأحد,False,۱۳ آذر,event
197,روز حسابدار,0,2022,12,6,Tuesday,1401,9,15,سه شنبه,1444,5,11,الثلاثاء,False,۱۵ آذر,event
112,روز دانشجو,0,2022,12,7,Wednesday,1401,9,16,چهارشنبه,1444,5,12,الأربعاء,False,۱۶ آذر,event
952,روز جهانی حقوق بشر,1,2022,12,10,Saturday,1401,9,19,شنبه,1444,5,15,السبت,False,December 10,event
921,روز جهانی کوهستان,1,2022,12,11,Sunday,1401,9,20,یکشنبه,1444,5,16,الأحد,False,December 11,event
963,سالروز نجات آذربایجان,0,2022,12,12,Monday,1401,9,21,دوشنبه,1444,5,17,الاثنین,False,۲۱ آذر,event
113,روز پژوهش و فنآوری,0,2022,12,16,Friday,1401,9,25,جمعه,1444,5,21,الجمعة,False,۲۵ آذر,event
961,جشن شب یلدا,0,2022,12,21,Wednesday,1401,9,30,چهارشنبه,1444,5,26,الأربعاء,False,۳۰ آذر,event
116,روز میلاد خورشید؛ جشن خرم روز، نخستین جشن دیگان,0,2022,12,22,Thursday,1401,10,1,پنج شنبه,1444,5,27,الخمیس,False,۱ دی,event
201,جشن کریسمس,1,2022,12,25,Sunday,1401,10,4,یکشنبه,1444,6,1,الأحد,False,December 25,event
948,روز بزرگداشت دوستی,1,2022,12,25,Sunday,1401,10,4,یکشنبه,1444,6,1,الأحد,False,December 25,event
117,زمین لرزه ی بم [1382 خورشیدی],0,2022,12,26,Monday,1401,10,5,دوشنبه,1444,6,2,الاثنین,False,۵ دی,event
206,سالروز شهادت اَشو زرتشت، اَبَراِنسان بزرگ تاریخ,0,2022,12,26,Monday,1401,10,5,دوشنبه,1444,6,2,الاثنین,False,۵ دی,event
964,سالروز عملیات کربلای 4 [1365 خورشیدی],0,2022,12,26,Monday,1401,10,5,دوشنبه,1444,6,2,الاثنین,False,۵ دی,event
157,شهادت حضرت فاطمه زهرا سلام الله علیها,2,2022,12,27,Tuesday,1401,10,6,سه شنبه,1444,6,3,الثلاثاء,True,۳ جمادی الثانیه,event
118,دی به آذر روز، دومین جشن دیگان,0,2022,12,29,Thursday,1401,10,8,پنج شنبه,1444,6,5,الخمیس,False,۸ دی,event
966,روز بزرگداشت یعقوب لیث صفاری (رادمان پورماهک) نخستین پادشاه ایرانی پس از اسلام,0,2022,12,29,Thursday,1401,10,8,پنج شنبه,1444,6,5,الخمیس,False,۸ دی,event
965,اعدام میهن‌پرستان آذری در تبریز توسط قوای اشغالگر روس [1290 خورشیدی],0,2022,12,30,Friday,1401,10,9,جمعه,1444,6,6,الجمعة,False,۹ دی,event
202,جشن آغاز سال نو میلادی,1,2023,1,1,Sunday,1401,10,11,یکشنبه,1444,6,8,الأحد,False,January 1,event
926,شهادت سردار حاج قاسم سلیمانی [1398 خورشیدی],0,2023,1,3,Tuesday,1401,10,13,سه شنبه,1444,6,10,الثلاثاء,False,۱۳ دی,event
119,دی به مهر روز، سومین جشن دیگان,0,2023,1,5,Thursday,1401,10,15,پنج شنبه,1444,6,12,الخمیس,False,۱۵ دی,event
928,غرق شدن کشتی سانچی [1396 خورشیدی],0,2023,1,6,Friday,1401,10,16,جمعه,1444,6,13,الجمعة,False,۱۶ دی,event
927,شلیک به پرواز 752 هواپیمایی اوکراین [1398 خورشیدی],0,2023,1,8,Sunday,1401,10,18,یکشنبه,1444,6,15,الأحد,False,۱۸ دی,event
930,درگذشت اکبر هاشمی رفسنجانی [1395 خورشیدی],0,2023,1,9,Monday,1401,10,19,دوشنبه,1444,6,16,الاثنین,False,۱۹ دی,event
239,قتل امیرکبیر به دستور ناصرالدین شاه قاجار [1230 خورشیدی],0,2023,1,10,Tuesday,1401,10,20,سه شنبه,1444,6,17,الثلاثاء,False,۲۰ دی,event
122,دی به دین روز، چهارمین جشن دیگان,0,2023,1,13,Friday,1401,10,23,جمعه,1444,6,20,الجمعة,False,۲۳ دی,event
158,ولادت حضرت فاطمه زهرا سلام الله علیها و روز مادر,2,2023,1,13,Friday,1401,10,23,جمعه,1444,6,20,الجمعة,False,۲۰ جمادی الثانیه,event
929,آتش‌سوزی و فروریختن ساختمان پلاسکو [1395 خورشیدی],0,2023,1,20,Friday,1401,10,30,جمعه,1444,6,27,الجمعة,False,۳۰ دی,event
123,زادروز فردوسی,0,2023,1,21,Saturday,1401,11,1,شنبه,1444,6,28,السبت,False,۱ بهمن,event
124,بهمن روز، جشن بهمنگان,0,2023,1,22,Sunday,1401,11,2,یکشنبه,1444,6,29,الأحد,False,۲ بهمن,event
159,ولادت  امام محمد باقر علیه السلام,2,2023,1,23,Monday,1401,11,3,دوشنبه,1444,7,1,الاثنین,False,۱ رجب,event
125,جشن نوسره,0,2023,1,25,Wednesday,1401,11,5,چهارشنبه,1444,7,3,الأربعاء,False,۵ بهمن,event
160,شهادت امام علی النقی الهادی علیه السلام,2,2023,1,25,Wednesday,1401,11,5,چهارشنبه,1444,7,3,الأربعاء,False,۳ رجب,event
196,جشن سده,0,2023,1,30,Monday,1401,11,10,دوشنبه,1444,7,8,الاثنین,False,۱۰ بهمن,event
126,بازگشت امام خمینی (ره) به ایران,0,2023,2,1,Wednesday,1401,11,12,چهارشنبه,1444,7,10,الأربعاء,False,۱۲ بهمن,event
161,ولادت امام محمد تقی علیه السلام,2,2023,2,1,Wednesday,1401,11,12,چهارشنبه,1444,7,10,الأربعاء,False,۱۰ رجب,event
127,جشن میانه زمستان,0,2023,2,4,Saturday,1401,11,15,شنبه,1444,7,13,السبت,False,۱۵ بهمن,event
162,ولادت امام علی علیه السلام و روز پدر,2,2023,2,4,Saturday,1401,11,15,شنبه,1444,7,13,السبت,True,۱۳ رجب,event
163,وفات حضرت زینب سلام الله علیها,2,2023,2,6,Monday,1401,11,17,دوشنبه,1444,7,15,الاثنین,False,۱۵ رجب,event
128,روز نیروی هوایی,0,2023,2,8,Wednesday,1401,11,19,چهارشنبه,1444,7,17,الأربعاء,False,۱۹ بهمن,event
129,پیروزی انقلاب اسلامی,0,2023,2,11,Saturday,1401,11,22,شنبه,1444,7,20,السبت,True,۲۲ بهمن,event
237,حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران,1,2023,2,11,Saturday,1401,11,22,شنبه,1444,7,20,السبت,False,February 11,event
268,جشن ولنتاین,1,2023,2,14,Tuesday,1401,11,25,سه شنبه,1444,7,23,الثلاثاء,False,February 14,event
164,شهادت امام موسی کاظم علیه السلام,2,2023,2,16,Thursday,1401,11,27,پنج شنبه,1444,7,25,الخمیس,False,۲۵ رجب,event
131,جشن سپندارمذگان و روز عشق,0,2023,2,18,Saturday,1401,11,29,شنبه,1444,7,27,السبت,False,۲۹ بهمن,event
165,مبعث رسول اکرم (ص),2,2023,2,18,Saturday,1401,11,29,شنبه,1444,7,27,السبت,True,۲۷ رجب,event
938,فاجعه انفجار قطار نیشابور [1382 خورشیدی],0,2023,2,18,Saturday,1401,11,29,شنبه,1444,7,27,السبت,False,۲۹ بهمن,event
132,روز بزرگداشت زمین و بانوان,0,2023,2,24,Friday,1401,12,5,جمعه,1444,8,3,الجمعة,False,۵ اسفند,event
133,روز بزرگداشت خواجه نصیر الدین طوسی و روز مهندس,0,2023,2,24,Friday,1401,12,5,جمعه,1444,8,3,الجمعة,False,۵ اسفند,event
166,ولادت سالار شهیدان، امام حسین علیه السلام و روز پاسدار,2,2023,2,24,Friday,1401,12,5,جمعه,1444,8,3,الجمعة,False,۳ شعبان,event
167,ولادت ابوالفضل العباس علیه السلام و روز جانباز,2,2023,2,25,Saturday,1401,12,6,شنبه,1444,8,4,السبت,False,۴ شعبان,event
168,ولادت امام زین العابدین علیه السلام,2,2023,2,26,Sunday,1401,12,7,یکشنبه,1444,8,5,الأحد,False,۵ شعبان,event
209,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع,0,2023,2,26,Sunday,1401,12,7,یکشنبه,1444,8,5,الأحد,False,۷ اسفند,event
169,ولادت علی اکبر علیه السلام و روز جوان,2,2023,3,4,Saturday,1401,12,13,شنبه,1444,8,11,السبت,False,۱۱ شعبان,event
135,روز درختکاری,0,2023,3,6,Monday,1401,12,15,دوشنبه,1444,8,13,الاثنین,False,۱۵ اسفند,event
170,ولادت حضرت قائم عجل الله تعالی فرجه و جشن نیمه شعبان,2,2023,3,8,Wednesday,1401,12,17,چهارشنبه,1444,8,15,الأربعاء,True,۱۵ شعبان,event
190,روزجهانی زنان,1,2023,3,8,Wednesday,1401,12,17,چهارشنبه,1444,8,15,الأربعاء,False,March 8,event
940,جشن چهارشنبه سوری,0,2023,3,14,Tuesday,1401,12,23,سه شنبه,1444,8,21,الثلاثاء,False,۲۳ اسفند,event
941,روز جهانی عدد پی  π,1,2023,3,14,Tuesday,1401,12,23,سه شنبه,1444,8,21,الثلاثاء,False,March 14,event
138,پایان سرایش شاهنامه,0,2023,3,16,Thursday,1401,12,25,پنج شنبه,1444,8,23,الخمیس,False,۲۵ اسفند,event
953,روز بزرگداشت اختر چرخ ادب، پروین اعتصامی,0,2023,3,16,Thursday,1401,12,25,پنج شنبه,1444,8,23,الخمیس,False,۲۵ اسفند,event
139,روز ملی شدن صنعت نفت ایران,0,2023,3,20,Monday,1401,12,29,دوشنبه,1444,8,27,الاثنین,True,۲۹ اسفند,event
271,روز جهانی شادی,1,2023,3,20,Monday,1401,12,29,دوشنبه,1444,8,27,الاثنین,False,March 20,event
1,جشن نوروز/جشن سال نو,0,2023,3,21,Tuesday,1402,1,1,سه شنبه,1444,8,28,الثلاثاء,True,۱ فروردین,event
2,عیدنوروز,0,2023,3,22,Wednesday,1402,1,2,چهارشنبه,1444,8,29,الأربعاء,True,۲ فروردین,event
3,عیدنوروز,0,2023,3,23,Thursday,1402,1,3,پنج شنبه,1444,9,1,الخمیس,True,۳ فروردین,event
945,روز جهانی هواشناسی,1,2023,3,23,Thursday,1402,1,3,پنج شنبه,1444,9,1,الخمیس,False,March 23,event
4,عیدنوروز,0,2023,3,24,Friday,1402,1,4,جمعه,1444,9,2,الجمعة,True,۴ فروردین,event
5,روز امید، روز شادباش نویسی,0,2023,3,26,Sunday,1402,1,6,یکشنبه,1444,9,4,الأحد,False,۶ فروردین,event
205,زادروز آشو زرتشت، اَبَراِنسان بزرگ تاریخ,0,2023,3,26,Sunday,1402,1,6,یکشنبه,1444,9,4,الأحد,False,۶ فروردین,event
242,روز جهانی تئاتر,1,2023,3,27,Monday,1402,1,7,دوشنبه,1444,9,5,الاثنین,False,March 27,event
6,جشن آبانگاه,0,2023,3,30,Thursday,1402,1,10,پنج شنبه,1444,9,8,الخمیس,False,۱۰ فروردین,event
7,روز جمهوری اسلامی,0,2023,4,1,Saturday,1402,1,12,شنبه,1444,9,10,السبت,True,۱۲ فروردین,event
8,جشن سیزده به در,0,2023,4,2,Sunday,1402,1,13,یکشنبه,1444,9,11,الأحد,True,۱۳ فروردین,event
9,سروش روز،جشن سروشگان,0,2023,4,6,Thursday,1402,1,17,پنج شنبه,1444,9,15,الخمیس,False,۱۷ فروردین,event
172,ولادت امام حسن مجتبی علیه السلام,2,2023,4,6,Thursday,1402,1,17,پنج شنبه,1444,9,15,الخمیس,False,۱۵ رمضان,event
10,روز جهانی بهداشت,1,2023,4,7,Friday,1402,1,18,جمعه,1444,9,16,الجمعة,False,April 7,event
11,فروردین روز،جشن فروردینگان,0,2023,4,8,Saturday,1402,1,19,شنبه,1444,9,17,السبت,False,۱۹ فروردین,event
173,شب قدر,2,2023,4,9,Sunday,1402,1,20,یکشنبه,1444,9,18,الأحد,False,۱۸ رمضان,event
174,ضربت خوردن حضرت علی علیه السلام,2,2023,4,10,Monday,1402,1,21,دوشنبه,1444,9,19,الاثنین,False,۱۹ رمضان,event
175,شهادت حضرت علی علیه السلام,2,2023,4,12,Wednesday,1402,1,23,چهارشنبه,1444,9,21,الأربعاء,True,۲۱ رمضان,event
272,روز دندانپزشک,0,2023,4,12,Wednesday,1402,1,23,چهارشنبه,1444,9,21,الأربعاء,False,۲۳ فروردین,event
176,شب قدر,2,2023,4,13,Thursday,1402,1,24,پنج شنبه,1444,9,22,الخمیس,False,۲۲ رمضان,event
12,روز بزرگداشت عطار نیشابوری,0,2023,4,14,Friday,1402,1,25,جمعه,1444,9,23,الجمعة,False,۲۵ فروردین,event
13,روز ارتش جمهوری اسلامی ایران,0,2023,4,18,Tuesday,1402,1,29,سه شنبه,1444,9,27,الثلاثاء,False,۲۹ فروردین,event
273,روز علوم آزمایشگاهی، زاد روز حکیم سید اسماعیل جرجانی,0,2023,4,19,Wednesday,1402,1,30,چهارشنبه,1444,9,28,الأربعاء,False,۳۰ فروردین,event
14,روز بزرگداشت سعدی,0,2023,4,21,Friday,1402,2,1,جمعه,1444,9,30,الجمعة,False,۱ اردیبهشت,event
15,جشن گیاه آوری؛ روز زمین,1,2023,4,22,Saturday,1402,2,2,شنبه,1444,10,1,السبت,False,April 22,event
177,عید سعید فطر,2,2023,4,22,Saturday,1402,2,2,شنبه,1444,10,1,السبت,True,۱ شوال,event
16,روزبزرگداشت شیخ بهایی؛ روزملی کارآفرینی؛ روز معماری,0,2023,4,23,Sunday,1402,2,3,یکشنبه,1444,10,2,الأحد,False,۳ اردیبهشت,event
191,تعطیل به مناسبت عید سعید فطر,2,2023,4,23,Sunday,1402,2,3,یکشنبه,1444,10,2,الأحد,True,۲ شوال,event
946,روز جهانی طراحی و گرافیک,1,2023,4,27,Thursday,1402,2,7,پنج شنبه,1444,10,6,الخمیس,False,April 27,event
243,روز ملی روانشناس و مشاور,0,2023,4,29,Saturday,1402,2,9,شنبه,1444,10,8,السبت,False,۹ اردیبهشت,event
19,جشن چهلم نوروز؛ روز ملی خلیج فارس,0,2023,4,30,Sunday,1402,2,10,یکشنبه,1444,10,9,الأحد,False,۱۰ اردیبهشت,event
21,روزجهانی  کارگر,1,2023,5,1,Monday,1402,2,11,دوشنبه,1444,10,10,الاثنین,False,May 1,event
20,روز معلم,0,2023,5,2,Tuesday,1402,2,12,سه شنبه,1444,10,11,الثلاثاء,False,۱۲ اردیبهشت,event
22,جشن میانه بهار/جشن بهاربد؛ روز شیراز,0,2023,5,5,Friday,1402,2,15,جمعه,1444,10,14,الجمعة,False,۱۵ اردیبهشت,event
244,روز جهانی ماما,1,2023,5,5,Friday,1402,2,15,جمعه,1444,10,14,الجمعة,False,May 5,event
25,روز جهانی صلیب سرخ و هلال احمر,1,2023,5,8,Monday,1402,2,18,دوشنبه,1444,10,17,الاثنین,False,May 8,event
947,زادروز مریم میرزاخانی ریاضیدان ایرانی، روز جهانی زن در ریاضیات,0,2023,5,12,Friday,1402,2,22,جمعه,1444,10,21,الجمعة,False,۲۲ اردیبهشت,event
27,روز بزرگداشت فردوسی,0,2023,5,15,Monday,1402,2,25,دوشنبه,1444,10,24,الاثنین,False,۲۵ اردیبهشت,event
178,شهادت امام جعفر صادق علیه السلام,2,2023,5,16,Tuesday,1402,2,26,سه شنبه,1444,10,25,الثلاثاء,True,۲۵ شوال,event
28,روز ارتباطات و روابط عمومی,0,2023,5,17,Wednesday,1402,2,27,چهارشنبه,1444,10,26,الأربعاء,False,۲۷ اردیبهشت,event
29,روز بزرگداشت حکیم عمر خیام,0,2023,5,18,Thursday,1402,2,28,پنج شنبه,1444,10,27,الخمیس,False,۲۸ اردیبهشت,event
30,روز جهانی موزه و میراث فرهنگی,1,2023,5,18,Thursday,1402,2,28,پنج شنبه,1444,10,27,الخمیس,False,May 18,event
179,ولادت حضرت معصومه سلام الله علیها و روز دختران,2,2023,5,21,Sunday,1402,2,31,یکشنبه,1444,11,1,الأحد,False,۱ ذوالقعده,event
31,روز بهره وری و بهینه سازی مصرف,0,2023,5,22,Monday,1402,3,1,دوشنبه,1444,11,2,الاثنین,False,۱ خرداد,event
213,روز بزرگداشت ملاصدرا,0,2023,5,22,Monday,1402,3,1,دوشنبه,1444,11,2,الاثنین,False,۱ خرداد,event
954,فروریختن ساختمان متروپل در آبادان,0,2023,5,23,Tuesday,1402,3,2,سه شنبه,1444,11,3,الثلاثاء,False,۲ خرداد,event
32,فتح خرمشهر در عملیات بیت المقدس و روز مقاومت، ایثار و پیروزی,0,2023,5,24,Wednesday,1402,3,3,چهارشنبه,1444,11,4,الأربعاء,False,۳ خرداد,event
210,روز دزفول، روز مقاومت و پایداری,0,2023,5,25,Thursday,1402,3,4,پنج شنبه,1444,11,5,الخمیس,False,۴ خرداد,event
33,خرداد روز،جشن خردادگان,0,2023,5,27,Saturday,1402,3,6,شنبه,1444,11,7,السبت,False,۶ خرداد,event
180,ولادت امام  رضا علیه السلام,2,2023,5,31,Wednesday,1402,3,10,چهارشنبه,1444,11,11,الأربعاء,False,۱۱ ذوالقعده,event
943,روز جهانی بدون دخانیات,1,2023,5,31,Wednesday,1402,3,10,چهارشنبه,1444,11,11,الأربعاء,False,May 31,event
34,رحلت حضرت امام خمینی,0,2023,6,4,Sunday,1402,3,14,یکشنبه,1444,11,15,الأحد,True,۱۴ خرداد,event
35,قیام 15 خرداد,0,2023,6,5,Monday,1402,3,15,دوشنبه,1444,11,16,الاثنین,True,۱۵ خرداد,event
36,روز جهانی محیط زیست,1,2023,6,5,Monday,1402,3,15,دوشنبه,1444,11,16,الاثنین,False,June 5,event
37,روز جهانی صنایع دستی,1,2023,6,10,Saturday,1402,3,20,شنبه,1444,11,21,السبت,False,June 10,event
256,روز جهانی مبارزه با کار کودکان,1,2023,6,12,Monday,1402,3,22,دوشنبه,1444,11,23,الاثنین,False,June 12,event
211,روز جهانی اهدای خون,1,2023,6,14,Wednesday,1402,3,24,چهارشنبه,1444,11,25,الأربعاء,False,June 14,event
38,روز ملی گل وگیاه,0,2023,6,15,Thursday,1402,3,25,پنج شنبه,1444,11,26,الخمیس,False,۲۵ خرداد,event
40,روز جهانی بیابان زدایی,1,2023,6,17,Saturday,1402,3,27,شنبه,1444,11,28,السبت,False,June 17,event
956,روز جهانی پدر,1,2023,6,18,Sunday,1402,3,28,یکشنبه,1444,11,29,الأحد,False,June 18,event
181,شهادت امام محمد تقی علیه السلام,2,2023,6,19,Monday,1402,3,29,دوشنبه,1444,11,30,الاثنین,False,۳۰ ذوالقعده,event
955,سالروز زلزله رودبار و منجیل [1369خورشیدی],0,2023,6,21,Wednesday,1402,3,31,چهارشنبه,1444,12,2,الأربعاء,False,۳۱ خرداد,event
43,جشن آب پاشونک، جشن آغاز تابستان,0,2023,6,22,Thursday,1402,4,1,پنج شنبه,1444,12,3,الخمیس,False,۱ تیر,event
45,روز جهانی مبارزه با مواد مخدر,1,2023,6,26,Monday,1402,4,5,دوشنبه,1444,12,7,الاثنین,False,June 26,event
183,شهادت امام محمد باقر علیه السلام,2,2023,6,26,Monday,1402,4,5,دوشنبه,1444,12,7,الاثنین,False,۷ ذوالحجه,event
46,انفجار دفتر حزب جمهوری اسلامی و شهادت دکتر بهشتی و 72 نفر از اعضای حزب؛ روز قوه قضاییه,0,2023,6,28,Wednesday,1402,4,7,چهارشنبه,1444,12,9,الأربعاء,False,۷ تیر,event
184,روز عرفه,2,2023,6,28,Wednesday,1402,4,7,چهارشنبه,1444,12,9,الأربعاء,False,۹ ذوالحجه,event
47,روز مبارزه با سلاح های شیمیایی و میکروبی,0,2023,6,29,Thursday,1402,4,8,پنج شنبه,1444,12,10,الخمیس,False,۸ تیر,event
185,عید سعید قربان,2,2023,6,29,Thursday,1402,4,8,پنج شنبه,1444,12,10,الخمیس,True,۱۰ ذوالحجه,event
48,روز صنعت و معدن,0,2023,7,1,Saturday,1402,4,10,شنبه,1444,12,12,السبت,False,۱۰ تیر,event
931,شلیک به پرواز 655 ایران ایر توسط ناو وینسنس [ 1367 خورشیدی ],0,2023,7,3,Monday,1402,4,12,دوشنبه,1444,12,14,الاثنین,False,۱۲ تیر,event
49,جشن تیرگان، بزرگداشت کمان کشیدن جان فدای ایران، آرش کمانگیر بر فراز البرز,0,2023,7,4,Tuesday,1402,4,13,سه شنبه,1444,12,15,الثلاثاء,False,۱۳ تیر,event
186,ولادت امام علی النقی الهادی علیه السلام,2,2023,7,4,Tuesday,1402,4,13,سه شنبه,1444,12,15,الثلاثاء,False,۱۵ ذوالحجه,event
50,روز قلم,0,2023,7,5,Wednesday,1402,4,14,چهارشنبه,1444,12,16,الأربعاء,False,۱۴ تیر,event
51,جشن خام خواری,0,2023,7,6,Thursday,1402,4,15,پنج شنبه,1444,12,17,الخمیس,False,۱۵ تیر,event
187,عید سعید غدیر خم,2,2023,7,7,Friday,1402,4,16,جمعه,1444,12,18,الجمعة,True,۱۸ ذوالحجه,event
250,ولادت امام موسی کاظم علیه السلام,2,2023,7,9,Sunday,1402,4,18,یکشنبه,1444,12,20,الأحد,False,۲۰ ذوالحجه,event
944,زادروز محمد خوارزمی، ریاضیدان و فیلسوف ایرانی و روز ملی فناوری اطلاعات,0,2023,7,13,Thursday,1402,4,22,پنج شنبه,1444,12,24,الخمیس,False,۲۲ تیر,event
53,روز بهزیستی و تامین اجتماعی,0,2023,7,16,Sunday,1402,4,25,یکشنبه,1444,12,27,الأحد,False,۲۵ تیر,event
54,اعلام پذیرش قطعنامه 598 شورای امنیت از سوی ایران [ 1367 خورشیدی ],0,2023,7,18,Tuesday,1402,4,27,سه شنبه,1444,12,29,الثلاثاء,False,۲۷ تیر,event
140,تاسوعای حسینی,2,2023,7,27,Thursday,1402,5,5,پنج شنبه,1445,1,9,الخمیس,True,۹ محرم,event
141,عاشورای حسینی,2,2023,7,28,Friday,1402,5,6,جمعه,1445,1,10,الجمعة,True,۱۰ محرم,event
56,اَمرداد روز،جشن  اَمردادگان,0,2023,7,29,Saturday,1402,5,7,شنبه,1445,1,11,السبت,False,۷ اَمرداد,event
57,روز بزرگداشت شیخ شهاب الدین سهروردی,0,2023,7,30,Sunday,1402,5,8,یکشنبه,1445,1,12,الأحد,False,۸ اَمرداد,event
142,شهادت  امام زین العابدین علیه السلام,2,2023,7,30,Sunday,1402,5,8,یکشنبه,1445,1,12,الأحد,False,۱۲ محرم,event
59,جشن چله تابستان,0,2023,8,1,Tuesday,1402,5,10,سه شنبه,1445,1,14,الثلاثاء,False,۱۰ اَمرداد,event
267,آغاز هفته جهانی شیردهی,1,2023,8,1,Tuesday,1402,5,10,سه شنبه,1445,1,14,الثلاثاء,False,August 1,event
60,صدور فرمان مشروطیت,0,2023,8,5,Saturday,1402,5,14,شنبه,1445,1,18,السبت,False,۱۴ اَمرداد,event
61,روز خبرنگار,0,2023,8,8,Tuesday,1402,5,17,سه شنبه,1445,1,21,الثلاثاء,False,۱۷ اَمرداد,event
245,روز جهانی چپ دست ها,1,2023,8,13,Sunday,1402,5,22,یکشنبه,1445,1,26,الأحد,False,August 13,event
192,سالروز وقایع 28 مرداد پس از برکناری محمد مصدق‌السلطنه,0,2023,8,19,Saturday,1402,5,28,شنبه,1445,2,2,السبت,False,۲۸ اَمرداد,event
193,سالروز فاجعه آتش زدن سینما رکس آبادان,0,2023,8,19,Saturday,1402,5,28,شنبه,1445,2,2,السبت,False,۲۸ اَمرداد,event
266,روز جهانی عکاسی,1,2023,8,19,Saturday,1402,5,28,شنبه,1445,2,2,السبت,False,August 19,event
64,روز بزرگداشت ابوعلی سینا و روز پزشک,0,2023,8,23,Wednesday,1402,6,1,چهارشنبه,1445,2,6,الأربعاء,False,۱ شهریور,event
65,آغاز هفته دولت,0,2023,8,24,Thursday,1402,6,2,پنج شنبه,1445,2,7,الخمیس,False,۲ شهریور,event
66,زادروز کوروش بزرگ,0,2023,8,26,Saturday,1402,6,4,شنبه,1445,2,9,السبت,False,۴ شهریور,event
67,شهریور روز،جشن شهریورگان,0,2023,8,26,Saturday,1402,6,4,شنبه,1445,2,9,السبت,False,۴ شهریور,event
69,روز بزرگداشت محمدبن زکریای رازی و روز داروساز,0,2023,8,27,Sunday,1402,6,5,یکشنبه,1445,2,10,الأحد,False,۵ شهریور,event
70,انفجار در دفتر نخست‌وزیری جمهوری اسلامی ایران، روز مبارزه با تروریسم,0,2023,8,30,Wednesday,1402,6,8,چهارشنبه,1445,2,13,الأربعاء,False,۸ شهریور,event
72,روزصنعت چاپ,0,2023,9,2,Saturday,1402,6,11,شنبه,1445,2,16,السبت,False,۱۱ شهریور,event
957,سالروز شهادت رئیسعلی دلواری، سردار بزرگ میهن و فرمانده قیام جنوب علیه اشغالگران انگلیسی,0,2023,9,3,Sunday,1402,6,12,یکشنبه,1445,2,17,الأحد,False,۱۲ شهریور,event
73,روز بزرگداشت ابوریحان بیرونی,0,2023,9,4,Monday,1402,6,13,دوشنبه,1445,2,18,الاثنین,False,۱۳ شهریور,event
146,اربعین حسینی,2,2023,9,6,Wednesday,1402,6,15,چهارشنبه,1445,2,20,الأربعاء,True,۲۰ صفر,event
246,روز جهانی پیشگیری از خودکشی,1,2023,9,10,Sunday,1402,6,19,یکشنبه,1445,2,24,الأحد,False,September 10,event
219,حمله به برج‌های دوقلوی مرکز تجارت جهانی,1,2023,9,11,Monday,1402,6,20,دوشنبه,1445,2,25,الاثنین,False,September 11,event
77,روز سینما,0,2023,9,12,Tuesday,1402,6,21,سه شنبه,1445,2,26,الثلاثاء,False,۲۱ شهریور,event
220,روز گرامیداشت برنامه نویسان,1,2023,9,13,Wednesday,1402,6,22,چهارشنبه,1445,2,27,الأربعاء,False,September 13,event
147,رحلت  رسول اکرم؛شهادت امام حسن مجتبی علیه السلام,2,2023,9,14,Thursday,1402,6,23,پنج شنبه,1445,2,28,الخمیس,True,۲۸ صفر,event
148,شهادت امام رضا علیه السلام,2,2023,9,16,Saturday,1402,6,25,شنبه,1445,2,30,السبت,True,۳۰ صفر,event
